0.281835,0.305261,0.316593,0.306553,0.322608,0.297315,0.309113,0.466798,
0.291829,0.290432,0.327286,0.280364,0.327286,0.290432,0.320225,0.418893,
0.284744,0.280364,0.32142,0.31289,0.319022,0.280364,0.302648,0.412203,
0.3,0.266591,0.322608,0.307838,0.287609,0.284744,0.322608,0.381669,
