0,0.131889,0.116591,0.113031,0.127335,0.110268,0.0919443,0.0919737,
0,0.355563,0.288599,0.277813,0.321009,0.264871,0.194138,0.193043,
0,0.681148,0.474332,0.492,0.577468,0.471157,0.393665,0.396987,
0,0.953302,0.704538,0.628448,0.796329,0.592959,0.397302,0.39891,
