1,1.09789,1.10669,1.04201,1.13232,1.03949,1.03609,1.02538,
1,1.18844,1.19402,1.12011,1.20391,1.11131,1.09464,1.07711,
1,1.26074,1.27204,1.18665,1.26637,1.17119,1.14164,1.12375,
1,1.31956,1.34037,1.24145,1.31633,1.22394,1.18521,1.16175,
