0.015,0.005,0.009,0.021,0.008,0.011,0.013,0.027,
0.009,0.015,0.011,0.027,0.014,0.013,0.021,0.016,
0.008,0.014,0.012,0.018,0.007,0.01,0.02,0.028,
0.009,0.008,0.011,0.017,0.008,0.011,0.015,0.024,
