0,0.06788,0.06432,0.05092,0.05448,0.04892,0.02824,0.02776,
0,0.21536,0.20056,0.16704,0.18128,0.15784,0.10192,0.10048,
0,0.3674,0.36044,0.29984,0.32216,0.28064,0.18884,0.18224,
0,0.5312,0.52832,0.42848,0.4672,0.40208,0.28624,0.26976,
