0.013,0.006,0.013,0.002,0.005,0.004,0.009,0.033,
0.005,0.01,0.005,0.008,0.005,0.003,0.007,0.014,
0.005,0.004,0.006,0.007,0.005,0.004,0.012,0.017,
0.002,0.004,0.005,0.006,0.008,0.007,0.01,0.011,
