22.9292,12.7923,23.7753,22.9349,25.2381,22.9292,20.5867,22.7183,
22.9292,12.9562,23.7753,22.9349,25.2381,22.9292,19.1936,20.4759,
22.6295,12.975,23.7753,22.9349,25.2381,22.6295,18.7066,19.0221,
22.5013,12.8777,23.7753,22.9349,25.2381,22.5013,19.2837,17.9352,
