0,0.0297724,0.0319571,0.0216134,0.030988,0.0213562,0.0300286,0.0181658,
0,0.0580749,0.0523419,0.0478559,0.0539929,0.047973,0.0455715,0.0370433,
0,0.0818086,0.0719724,0.0715519,0.0723002,0.0694712,0.0585911,0.0531135,
0,0.0980262,0.097045,0.0910625,0.0892797,0.0893946,0.073611,0.0673967,
