0.136525,0.0890842,0.143384,0.0833727,0.113274,0.0631189,0.05469,0.224033,
0.0833727,0.0631189,0.121552,0.0944405,0.0631189,0.0944405,0.0833727,0.173318,
0.0833727,0.05469,0.0994987,0.0772269,0.0890842,0.0772269,0.0994987,0.14,
0.0631189,0.0631189,0.108885,0.0890842,0.0994987,0.0772269,0.0944405,0.14,
